# header	name	page	status	detail
include/Usbtypes.h	USB_INTERFACE_DESCRIPTOR	ms923257	match	
include/Usp10.h	GOFFSET	ms905336	match	
include/Usp10.h	SCRIPT_STATE	ms906273	match	
include/Usp10.h	SCRIPT_ANALYSIS	ms906264	match	
include/Usp10.h	SCRIPT_CONTROL	ms906266	match	
include/Usp10.h	SCRIPT_DIGITSUBSTITUTE	ms906267	match	
include/Usp10.h	SCRIPT_FONTPROPERTIES	ms906268	match	
include/Usp10.h	SCRIPT_ITEM	ms906269	match	
include/Usp10.h	SCRIPT_LOGATTR	ms906271	match	
include/Usp10.h	SCRIPT_PROPERTIES	ms906272	match	
include/Usp10.h	SCRIPT_TABDEF	ms906275	match	
include/Usp10.h	SCRIPT_VISATTR	ms906276	match	
include/Voipmanager.h	SIPServerRegistrationParameters	ms912595	match	
include/Voipmanager.h	DirectoryClientRegParams	ms909306	match	
include/Webproxy.h	PROXY_HTTP_INFORMATION	ms896347	match	
include/Wfmtmidi.h	WAVEFORMAT_MIDI	ee487515	match	
include/Wfmtmidi.h	WAVEFORMAT_MIDI_MESSAGE	ee487534	match	
include/Winbase.h	PROCESS_INFORMATION	ms885182	no-print-on-page	
include/Winbase.h	FILETIME	ms885586	match	
include/Winbase.h	WIN32_FIND_DATAW	ms892378	no-print-on-page	
include/Winbase.h	MEMORYSTATUS	ms886753	match	
include/Winbase.h	SYSTEMTIME	aa450923	match	
include/Winbase.h	SYSTEM_INFO	aa450921	match	
include/Winbase.h	OSVERSIONINFO	ms886768	match	
include/Winbase.h	TIME_ZONE_INFORMATION	aa450943	match	
include/Winbase.h	WIN32_FILE_ATTRIBUTE_DATA	ms892377	match	
include/Winbase.h	BY_HANDLE_FILE_INFORMATION	aa516973	match	
include/Winbase.h	STORE_INFORMATION	ms891279	match	
include/Winbase.h	COMMTIMEOUTS	ms885171	match	
include/Winbase.h	COMSTAT	ms885173	match	
include/Winbase.h	DCB	ms885192	match	
include/Winbase.h	COMMPROP	ms885170	match	
include/Winbase.h	CREATE_PROCESS_DEBUG_INFO	ms885183	match	
include/Winbase.h	CREATE_THREAD_DEBUG_INFO	ms885187	no-print-on-page	
include/Winbase.h	EXCEPTION_DEBUG_INFO	ms885214	match	
include/Winbase.h	EXIT_PROCESS_DEBUG_INFO	ms885218	match	
include/Winbase.h	EXIT_THREAD_DEBUG_INFO	ms885220	match	
include/Winbase.h	LOAD_DLL_DEBUG_INFO	ms886734	match	
include/Winbase.h	UNLOAD_DLL_DEBUG_INFO	aa450963	match	
include/Winbase.h	OUTPUT_DEBUG_STRING_INFO	ms886770	match	
include/Winbase.h	RIP_INFO	ms885195	no-print-on-page	
include/Winbase.h	u	ms885195	match	
include/Winbase.h	SYSTEM_POWER_STATUS_EX	ms940384	match	
include/Winbase.h	SYSTEM_POWER_STATUS_EX2	ms940385	match	
include/Winbase.h	VS_FIXEDFILEINFO	aa450983	match	
include/Winbase.h	DEVMGR_DEVICE_INFORMATION	ms898294	match	
include/Wincrypt.h	CRYPT_INTEGER_BLOB	ms937016	match	
include/Wincrypt.h	CMSG_STREAM_INFO	ms937724	match	
include/Wincrypt.h	VTableProvStruc	ms926457	match	
include/Wincrypt.h	CRYPT_BIT_BLOB	ms937736	match	
include/Wincrypt.h	CRYPT_ALGORITHM_IDENTIFIER	ms937734	match	
include/Wincrypt.h	CRYPT_ATTRIBUTE	ms937735	match	
include/Wincrypt.h	CRYPT_ATTRIBUTES	ms938388	match	
include/Wincrypt.h	CRYPT_KEY_PROV_PARAM	ms938221	match	
include/Wincrypt.h	CRYPT_KEY_PROV_INFO	ms938212	match	
include/Wincrypt.h	CRYPT_OID_FUNC_ENTRY	ms938293	match	
include/Wincrypt.h	CRYPT_OID_INFO	ms938300	match	
include/Wincrypt.h	HMAC_INFO	ms925995	match	
include/Wincrypt.h	PROV_ENUMALGS	ms906557	match	
include/Wincrypt.h	PROV_ENUMALGS_EX	ms938451	match	
include/Wincrypt.h	BLOBHEADER	ms938453	match	
include/Wincrypt.h	RSAPUBKEY	ms938465	match	
include/Wincrypt.h	CTL_USAGE	ms938410	match	
include/Wincrypt.h	CERT_TRUST_STATUS	ms937707	match	
include/Wincrypt.h	CERT_EXTENSION	ms937651	match	
include/Wincrypt.h	CERT_ISSUER_SERIAL_NUMBER	ms937675	match	
include/Wincrypt.h	CERT_PRIVATE_KEY_VALIDITY	ms937689	match	
include/Wincrypt.h	CERT_PUBLIC_KEY_INFO	ms937690	match	
include/Wincrypt.h	CERT_INFO	ms937672	match	
include/Wincrypt.h	CERT_CONTEXT	ms937040	match	
include/Wincrypt.h	CERT_RDN_ATTR	ms937692	match	
include/Wincrypt.h	CERT_RDN	ms937692	no-print-on-page	
include/Wincrypt.h	CERT_NAME_INFO	ms937692	no-print-on-page	
include/Wincrypt.h	CERT_POLICY_QUALIFIER_INFO	ms937688	match	
include/Wincrypt.h	CERT_POLICY_ID	ms937688	no-print-on-page	
include/Wincrypt.h	CERT_POLICY_INFO	ms937688	no-print-on-page	
include/Wincrypt.h	CERT_POLICIES_INFO	ms937688	no-print-on-page	
include/Wincrypt.h	CERT_KEY_ATTRIBUTES_INFO	ms937676	match	
include/Wincrypt.h	CERT_KEY_CONTEXT	ms937677	match	
include/Wincrypt.h	CERT_KEY_USAGE_RESTRICTION_INFO	ms937679	match	
include/Wincrypt.h	CERT_KEYGEN_REQUEST_INFO	ms937678	match	
include/Wincrypt.h	CERT_ID	ms937671	match	
include/Wincrypt.h	CERT_ALT_NAME_ENTRY	ms937024	match	
include/Wincrypt.h	CERT_ALT_NAME_INFO	ms937025	match	
include/Wincrypt.h	CERT_ACCESS_DESCRIPTION	ms937017	match	
include/Wincrypt.h	CERT_AUTHORITY_INFO_ACCESS	ms937017	no-print-on-page	
include/Wincrypt.h	CERT_AUTHORITY_KEY_ID_INFO	ms937028	match	
include/Wincrypt.h	CERT_AUTHORITY_KEY_ID2_INFO	ms937028	no-print-on-page	
include/Wincrypt.h	CERT_BASIC_CONSTRAINTS_INFO	ms937030	match	
include/Wincrypt.h	CERT_BASIC_CONSTRAINTS2_INFO	ms937030	no-print-on-page	
include/Wincrypt.h	CERT_REQUEST_INFO	ms937695	match	
include/Wincrypt.h	CERT_SIGNED_CONTENT_INFO	ms937701	no-print-on-page	
include/Wincrypt.h	CERT_USAGE_MATCH	ms937708	match	
include/Wincrypt.h	CERT_CHAIN_ELEMENT	ms937032	match	
include/Wincrypt.h	CERT_SIMPLE_CHAIN	ms937702	match	
include/Wincrypt.h	CERT_CHAIN_CONTEXT	ms937031	match	
include/Wincrypt.h	CERT_CHAIN_ENGINE_CONFIG	ms937033	match	
include/Wincrypt.h	CERT_CHAIN_PARA	ms937034	match	
include/Wincrypt.h	CERT_TRUST_LIST_INFO	ms937706	match	
include/Wincrypt.h	CERT_SYSTEM_STORE_INFO	ms937704	match	
include/Wincrypt.h	CERT_SYSTEM_STORE_RELOCATE_PARA	ms937705	match	
include/Wincrypt.h	CMSG_CTRL_ADD_SIGNER_UNAUTH_ATTR_PARA	ms937714	match	
include/Wincrypt.h	CMSG_CTRL_DECRYPT_PARA	ms937715	match	
include/Wincrypt.h	CMSG_CTRL_DEL_SIGNER_UNAUTH_ATTR_PARA	ms937716	match	
include/Wincrypt.h	CMSG_CTRL_KEY_AGREE_DECRYPT_PARA	ms937717	match	
include/Wincrypt.h	CMSG_CTRL_VERIFY_SIGNATURE_EX_PARA	ms937718	match	
include/Wincrypt.h	CMSG_KEY_TRANS_RECIPIENT_INFO	ms938404	match	
include/Wincrypt.h	CMSG_MAIL_LIST_RECIPIENT_INFO	ms937720	match	
include/Wincrypt.h	CMSG_CMS_RECIPIENT_INFO	ms937712	match	
include/Wincrypt.h	CMSG_CMS_SIGNER_INFO	ms937713	match	
include/Wincrypt.h	CMSG_SIGNER_INFO	ms937723	match	
include/Wincrypt.h	CMSG_SIGNER_ENCODE_INFO	ms937722	match	
include/Wincrypt.h	CMSG_SIGNED_ENCODE_INFO	ms937721	match	
include/Wincrypt.h	CMSG_ENVELOPED_ENCODE_INFO	ms938395	match	
include/Wincrypt.h	CMSG_HASHED_ENCODE_INFO	ms937719	no-print-on-page	
include/Wincrypt.h	CRYPT_ENCODE_PARA	ms937748	match	
include/Windbase.h	CEGUID	aa517295	no-print-on-page	
include/Windbase.h	CEBLOB	aa516981	match	
include/Windbase.h	CEVALUNION	aa517283	match	
include/Windbase.h	CEPROPVAL	aa517227	match	
include/Windbase.h	CERECORDINFO	aa517237	match	
include/Windbase.h	SORTORDERSPEC	ms891997	match	
include/Windbase.h	CEFILEINFO	aa517101	match	
include/Windbase.h	CEDIRINFO	aa517001	match	
include/Windbase.h	CENOTIFICATION	aa517186	match	
include/Windbase.h	CENOTIFYREQUEST	aa517189	match	
include/Windbase.h	CEPROPSPEC	aa517225	match	
include/Windef.h	POINT	ms929214	no-print-on-page	
include/Windef.h	RECT	ms929214	no-print-on-page	
include/Windef.h	SIZE	ms893070	no-print-on-page	
include/Windef.h	POINTS	ms911931	match	
include/Windef.h	RECTL	ms911931	no-print-on-page	
include/Windef.h	POINTL	ms898774	no-print-on-page	
include/Windef.h	SIZEL	ms898774	no-print-on-page	
include/Windns.h	DNS_HEADER		no-pageid	
include/Windns.h	DNS_MESSAGE_BUFFER		no-pageid	
include/Windns.h	DNS_WIRE_QUESTION		no-pageid	
include/Windns.h	DNS_WIRE_RECORD		no-pageid	
include/Windns.h	DNS_RECORD_FLAGS		no-pageid	
include/Windns.h	DNS_MINFO_DATA		no-pageid	
include/Windns.h	DNS_MX_DATA		no-pageid	
include/Windns.h	DNS_PTR_DATA		no-pageid	
include/Windns.h	DNS_SOA_DATA		no-pageid	
include/Windns.h	DNS_SRV_DATA		no-pageid	
include/Windns.h	DNS_TXT_DATA		no-pageid	
include/Windns.h	DNS_NULL_DATA		no-pageid	
include/Windns.h	DNS_KEY_DATA		no-pageid	
include/Windns.h	DNS_LOC_DATA		no-pageid	
include/Windns.h	DNS_SIG_DATA		no-pageid	
include/Windns.h	DNS_NXT_DATA		no-pageid	
include/Windns.h	DNS_TKEY_DATA		no-pageid	
include/Windns.h	DNS_TSIG_DATA		no-pageid	
include/Windns.h	DNS_WINSR_DATA		no-pageid	
include/Windns.h	IP6_ADDRESS		no-pageid	
include/Windns.h	DNS_RRSET		no-pageid	
include/Windows.h	DRAWITEMSTRUCT	aa452974	match	
include/Windows.h	PERF_COUNTER_BLOCK	ms894451	match	
include/Windows.h	PERF_COUNTER_DEFINITION	ms894453	match	
include/Windows.h	PERF_INSTANCE_DEFINITION	ms894456	match	
include/Windows.h	PERF_OBJECT_TYPE	ms894458	match	
include/Windows.h	PERF_DATA_BLOCK	ee480082	match	
include/Wingdi.h	RGBQUAD	ms939815	no-print-on-page	
include/Wingdi.h	RGBTRIPLE	ms939824	no-print-on-page	
include/Wingdi.h	PALETTEENTRY	ms911913	no-print-on-page	
include/Wingdi.h	BITMAPCOREHEADER	aa452881	no-print-on-page	
include/Wingdi.h	BITMAPINFOHEADER	aa452885	no-print-on-page	
include/Wingdi.h	BITMAPFILEHEADER	aa452883	no-print-on-page	
include/Wingdi.h	BITMAP	aa452880	no-print-on-page	
include/Wingdi.h	BITMAPCOREINFO	aa452882	no-print-on-page	
include/Wingdi.h	BITMAPINFO	aa452884	no-print-on-page	
include/Wingdi.h	DIBSECTION	aa452953	match	
include/Wingdi.h	LOGPALETTE	aa453419	no-print-on-page	
include/Wingdi.h	LOGBRUSH	aa453418	no-print-on-page	
include/Wingdi.h	LOGPEN	aa453420	no-print-on-page	
include/Wingdi.h	BLENDFUNCTION	aa452889	match	
include/Wingdi.h	TRIVERTEX	aa453818	match	
include/Wingdi.h	GRADIENT_RECT	aa453193	match	
include/Wingdi.h	DEVMODE	aa452943	no-print-on-page	
include/Wingdi.h	DISPLAY_DEVICE	aa452957	match	
include/Wingdi.h	RGNDATAHEADER	ms939847	no-print-on-page	
include/Wingdi.h	RGNDATA	ms939837	no-print-on-page	
include/Wingdi.h	XFORM	aa453061	no-print-on-page	
include/Wingdi.h	PANOSE	ms934025	no-print-on-page	
include/Wingdi.h	TEXTMETRIC	ms901146	match	
include/Wingdi.h	OUTLINETEXTMETRICW	ms934025	match	
include/Wingdi.h	DOCINFO	aa452964	no-print-on-page	
include/Wingdi.h	DLGITEMTEMPLATEEX	aa452959	no-print-on-page	
include/Wingdi.h	DLGTEMPLATEEX	aa452959	no-print-on-page	
include/Wingdi.h	FONTSIGNATURE		no-pageid	
include/Wingdi.h	CHARSETINFO		no-pageid	
include/Wingdi.h	LOGFONT	ms901140	no-print-on-page	
include/Wingdi.h	ENUMLOGFONT	ms901128	no-print-on-page	
include/Wingdi.h	NEWTEXTMETRIC	ms901141	no-print-on-page	
include/Wingdi.h	ABC	ms901108	match	
include/Wingdi.h	MONITORINFO	ms932213	match	
include/Wingdi.h	MONITORINFOEX	ms932214	match	
include/Wingdi.h	DEVMODEW	ms898295	match	
include/Wingdi.h	GDIINFO	aa447821	match	
include/Wininet.h	HTTP_VERSION_INFO	ms906352	match	
include/Wininet.h	INTERNET_ASYNC_RESULT	ms918339	match	
include/Wininet.h	INTERNET_BUFFERS	ms918342	match	
include/Wininet.h	INTERNET_CACHE_ENTRY_INFO	ms918343	match	
include/Wininet.h	INTERNET_CACHE_TIMESTAMPS	ms918344	match	
include/Wininet.h	INTERNET_CERTIFICATE_INFO	ms918345	match	
include/Wininet.h	INTERNET_CONNECTED_INFO	ms918352	match	
include/Wininet.h	Value	ms918370	match	
include/Wininet.h	INTERNET_PER_CONN_OPTION_LIST	ms918371	match	
include/Wininet.h	INTERNET_PROXY_INFO	ms918372	match	
include/Wininet.h	INTERNET_VERSION_INFO	ms918390	match	
include/Winldap.h	BerElement	ms863747	match	
include/Winldap.h	LDAP_BERVAL	ms863826	match	
include/Winldap.h	LDAPControl	ms891757	MISMATCH	hdr=ldctl_oid,ldctl_value,ldctl_iscritical page=ldctl_oid,bervalldctl_value,ldctl_iscritical
include/Winldap.h	mod_vals	ms892279	match	
include/Winldap.h	LDAP_TIMEVAL	ms892315	match	
include/Winldap.h	LDAPSortKey	ms892313	match	
include/Winldap.h	LDAP_REFERRAL_CALLBACK	ms892294	match	
include/Winnetwk.h	NETRESOURCE		no-pageid	
include/Winnetwk.h	CONNECTDLGSTRUCT		no-pageid	
include/Winnetwk.h	DISCDLGSTRUCT		no-pageid	
include/Winnetwk.h	REMOTE_NAME_INFO		no-pageid	
include/Winnetwk.h	UNIVERSAL_NAME_INFO		no-pageid	
include/Winnls.h	CPINFO	ms904717	match	
include/Winnls.h	CURRENCYFMT		no-pageid	
include/Winnls.h	NUMBERFMT		no-pageid	
include/Winnt.h	LARGE_INTEGER	ms891120	no-print-on-page	
include/Winnt.h	ULARGE_INTEGER		no-pageid	
include/Winnt.h	GUID		no-pageid	
include/Winnt.h	RTL_CRITICAL_SECTION		no-pageid	
include/Winnt.h	FILE_NOTIFY_INFORMATION	ms889597	match	
include/Winnt.h	MEMORY_BASIC_INFORMATION	ms906230	no-print-on-page	
include/Winnt.h	EXCEPTION_RECORD		no-pageid	
include/Winnt.h	IMAGE_DATA_DIRECTORY	ms904424	match	
include/Winreg.h	REG_NOTIFY_INFORMATION	ee489649	match	
include/Winscard.h	SCARD_IO_REQUEST	ms926417	match	
include/Winscard.h	SCARD_READERSTATE	ms926425	match	
include/Winscard.h	SCARD_ATRMASK	ms938473	match	
include/Winsock2.h	WSADATA	ms898735	match	
include/Winsock2.h	WSABUF	ms898729	match	
include/Winsock2.h	WSAOVERLAPPED	ms898758	match	
include/Winsock2.h	AFPROTOCOLS	aa450284	match	
include/Winsock2.h	PROTOCOL_INFO	ms896340	match	
include/Winsock2.h	WSAPROTOCOLCHAIN	ms898759	match	
include/Winsock2.h	WSAPROTOCOL_INFO	ms898760	match	
include/Winsock2.h	SOCKET_ADDRESS	aa450954	match	
include/Winsock2.h	WSANETWORKEVENTS	ms898754	match	
include/Winsock2.h	TRANSMIT_FILE_BUFFERS	aa450974	match	
include/Winsock2.h	BLOB	aa450302	match	
include/Winsock2.h	CSADDR_INFO	ms887919	match	
include/Winsock2.h	WSAQUERYSET	ms898762	match	
include/Winsock2.h	WSANAMESPACE_INFO	ms898753	match	
include/Winsock2.h	WSASERVICECLASSINFO	ms898768	match	
include/Winsock2.h	SERVICE_ADDRESS	aa450894	match	
include/Winsock2.h	SERVICE_ADDRESSES	aa450894	no-print-on-page	
include/Winsock2.h	SERVICE_INFO	aa450894	no-print-on-page	
include/Winsock2.h	NS_SERVICE_INFO	aa450894	no-print-on-page	
include/Winsock2.h	SERVICE_TYPE_VALUE_ABS	aa450894	no-print-on-page	
include/Winsock2.h	SERVICE_TYPE_INFO_ABS		no-pageid	
include/Winuser.h	MSG		no-pageid	
include/Winuser.h	WNDCLASS		no-pageid	
include/Winuser.h	CREATESTRUCT	ms908189	match	
include/Winuser.h	STYLESTRUCT	ms940380	match	
include/Winuser.h	WINDOWPOS	ms914101	match	
include/Winuser.h	ACCEL	aa452837	no-print-on-page	
include/Winuser.h	KEYBDINPUT	aa453247	match	
include/Winuser.h	MOUSEINPUT	ms931454	match	
include/Winuser.h	HARDWAREINPUT	ms909851	no-print-on-page	
include/Winuser.h	INPUT	ms909851	match	
include/Winuser.h	SCROLLINFO	ee504371	match	
include/Winuser.h	PAINTSTRUCT	ms911912	no-print-on-page	
include/Winuser.h	DLGITEMTEMPLATE		no-pageid	
include/Winuser.h	DLGTEMPLATE		no-pageid	
include/Winuser.h	MENUITEMINFO		no-pageid	
include/Winuser.h	TPMPARAMS		no-pageid	
include/Winuser.h	COMBOBOXINFO	ms928818	match	
include/Winuser.h	MEASUREITEMSTRUCT	ms911820	match	
include/Winuser.h	DELETEITEMSTRUCT	aa452931	match	
include/Winuser.h	ICONINFO		no-pageid	
include/Winuser.h	COPYDATASTRUCT		no-pageid	
include/Winuser.h	NMHDR		no-pageid	
include/Winuser.h	ACCESSTIMEOUT	aa452839	match	
include/Winuser.h	MOUSEKEYS	ms858526	no-print-on-page	
include/Winuser.h	SOUNDSENTRY	ms940347	match	
include/Winuser.h	STICKYKEYS	ms940365	match	
include/Winuser.h	TOGGLEKEYS	ms858550	match	
include/Ws2bth.h	SOCKADDR_BTH	aa450944	match	
include/Ws2bth.h	BTH_LOCAL_VERSION	ms887863	match	
include/Ws2bth.h	BTH_REMOTE_VERSION	ms887884	match	
include/Ws2bth.h	BTH_REMOTE_NAME	ms887882	match	
include/Ws2bth.h	BTH_SOCKOPT_SECURITY	ms887893	match	
include/Ws2bth.h	BTH_HOLD_MODE	ms887904	match	
include/Ws2bth.h	BTH_PARK_MODE	ms887905	match	
include/Ws2bth.h	BTH_SNIFF_MODE	ms887906	match	
include/Ws2spi.h	WSPDATA	ms900586	match	
include/Ws2spi.h	WSATHREADID	ms898776	match	
include/Ws2spi.h	NSP_ROUTINE		skip-fnptr	
include/Wsdapi.h	WSD_LOCALIZED_STRING	ee498418	match	
include/Wsdapi.h	WSD_EVENTING_FILTER	ee498965	match	
include/Wsdapi.h	WSD_EVENTING_DELIVERY_MODE	ee499494	match	
include/Wsdapi.h	WSDXML_TYPE	ee499533	match	
include/Wsdapi.h	WSD_APP_SEQUENCE	ee500315	match	
include/Wsdapi.h	WSD_DATETIME	ee500867	match	
include/Wsdapi.h	WSD_DURATION	ee500879	match	
include/Wsdapi.h	WSDUdpRetransmitParams	ee501276	match	
include/Wsdapi.h	WSD_EVENTING_EXPIRES	ee498840	match	
include/Wzcsapi.h	INTF_KEY_ENTRY		no-pageid	
include/Wzcsapi.h	INTFS_KEY_TABLE		no-pageid	
include/Wzcsapi.h	WZC_CONTEXT		no-pageid	
include/Wzcsapi.h	WZC_EAPOL_PARAMS		no-pageid	
include/aygshell.h	SHACTIVATEINFO	aa453665	match	
include/aygshell.h	SHCHANGENOTIFYENTRY	aa453671	match	
include/aygshell.h	SHINITDLGINFO	aa453714	match	
include/aygshell.h	SHMENUBARINFO	aa453721	match	
include/aygshell.h	SHNOTIFICATIONDATA	aa453724	match	
include/aygshell.h	SHRGINFO	aa453733	match	
include/aygshell.h	NMRGINFO		no-pageid	
include/bt_ddi.h	ControllerEvent	ms902083	match	
include/bt_ddi.h	HCI_Buffer_Size	ms903010	match	
include/newmenu.h	NMNEWMENU	ms931659	match	
include/p2p.h	PEER_ADDRESS	ms895901	match	
include/p2p.h	PEER_DATA	ms895902	match	
include/p2p.h	PEER_NAME_PAIR	ms895903	match	
include/pm.h	POWER_BROADCAST	ms919667	match	
include/pm.h	POWER_BROADCAST_POWER_INFO	ms919670	match	
include/pm.h	POWER_CAPABILITIES	ms919672	match	
include/pm.h	POWER_RELATIONSHIP	ms919681	match	
include/oak/Battery.h	BATTERYLIFETIMEINFO	ms896133	match	
include/oak/Battery.h	BATTERY_STATUS		no-pageid	
include/oak/Dbgapi.h	DBGPARAM	aa451060	match	
include/oak/Ddhal.h	DDHAL_SET_PALETTE	aa448303	match	
include/oak/Ddkreg.h	DEVICEWINDOW	ms898293	match	
include/oak/Devload.h	REGINI	ms919788	match	
include/oak/Fsdmgr.h	FILELOCKSTATE	aa517917	match	
include/oak/Fsdmgr.h	FSD_SCATTER_GATHER_RESULTS	ms890852	match	
include/oak/Giisr.h	GIISR_INFO	ms906087	match	
include/oak/Halether.h	EDBG_ADDR	ms902858	match	
include/oak/Halether.h	EDBG_ADAPTER		no-pageid	
include/oak/Hiddi.h	HID_DRIVER_SETTINGS	ms899883	match	
include/oak/Hidpi.h	HIDP_UNKNOWN_TOKEN	ms899854	match	
include/oak/Keybd.h	KBDI_AUTOREPEAT_INFO	ms902134	no-print-on-page	
include/oak/Keybd.h	KBDI_VKEY_TO_UNICODE_INFO	ms902135	no-print-on-page	
include/oak/Mmddk.h	MIXEROPENDESC	aa447861	match	
include/oak/Mmddk.h	MXDM_CLOSE	aa447867	match	
include/oak/Mmddk.h	MXDM_GETCONTROLDETAILS	aa447868	match	
include/oak/Mmddk.h	MXDM_GETDEVCAPS	aa447869	match	
include/oak/Mmddk.h	MXDM_GETLINECONTROLS	aa447870	match	
include/oak/Mmddk.h	MXDM_GETLINEINFO	aa447871	match	
include/oak/Mmddk.h	MXDM_GETNUMDEVS	aa447872	match	
include/oak/Mmddk.h	MXDM_INIT	aa447873	match	
include/oak/Mmddk.h	MXDM_OPEN	aa447874	match	
include/oak/Mmddk.h	MXDM_SETCONTROLDETAILS	aa447875	match	
include/oak/Mmddk.h	WAVEOUTEXTCAPS	ms923289	match	
include/oak/Ndis.h	NDIS_WORK_ITEM	ms905054	no-print-on-page	
include/oak/Ndis.h	NDIS_PACKET_OOB_DATA	ms904087	match	
include/oak/Ndis.h	NDIS_PACKET_STACK	ms904089	match	
include/oak/Ndis.h	TRANSPORT_HEADER_OFFSET		no-pageid	
include/oak/Ndis.h	NDIS_MAC_LINE_DOWN	aa448020	match	
include/oak/Ndis.h	NDIS_MAC_FRAGMENT	aa448019	match	
include/oak/Ndis.h	NDIS_WAN_LINE_DOWN	ms905047	match	
include/oak/Ndis.h	NDIS_WAN_INFO	ms905046	match	
include/oak/Ndis.h	Proprietary	ms905042	match	
include/oak/Ndis.h	NDIS_WAN_GET_LINK_INFO		no-pageid	
include/oak/Ndis.h	NDIS_WAN_SET_LINK_INFO		no-pageid	
include/oak/Ndis.h	NDIS_WAN_GET_COMP_INFO		no-pageid	
include/oak/Ndis.h	NDIS_WAN_SET_COMP_INFO		no-pageid	
include/oak/Ndis.h	NDIS_WAN_GET_STATS_INFO		no-pageid	
include/oak/Ndis.h	V4Transmit	ms905025	match	
include/oak/Ndis.h	NDIS_TASK_TCP_LARGE_SEND	ms905026	match	
include/oak/Ndis.h	Transmit		no-pageid	
include/oak/Nled.h	NLED_COUNT_INFO	ms905297	no-print-on-page	
include/oak/Nled.h	NLED_SETTINGS_INFO	ms905326	no-print-on-page	
include/oak/Nled.h	NLED_SUPPORTS_INFO	ms905332	no-print-on-page	
include/oak/Ntddndis.h	NDIS_802_11_SSID	aa447894	match	
include/oak/Ntddndis.h	NDIS_802_11_CONFIGURATION_FH	aa447880	match	
include/oak/Ntddndis.h	NDIS_802_11_CONFIGURATION	aa447879	match	
include/oak/Ntddndis.h	NDIS_802_11_NETWORK_TYPE_LIST	aa447886	match	
include/oak/Ntddndis.h	NDIS_802_11_STATISTICS	aa447895	match	
include/oak/Ntddndis.h	NDIS_802_11_WEP	aa447897	match	
include/oak/Ntddndis.h	NDIS_WLAN_BSSID	ms905053	no-print-on-page	
include/oak/Ntddndis.h	NDIS_802_11_BSSID_LIST	aa447878	match	
include/oak/Ntddndis.h	NDIS_PM_PACKET_PATTERN	ms904094	match	
include/oak/Ntddndis.h	VAR_STRING	ms923263	match	
include/oak/Ntddndis.h	NDIS_TAPI_CONFIG_DIALOG	ms904990	match	
include/oak/Ntddndis.h	NDIS_TAPI_NEGOTIATE_EXT_VERSION	ms905010	match	
include/oak/Ntddndis.h	NDIS_TAPI_PROVIDER_INITIALIZE	ms905012	match	
include/oak/Ntddndis.h	NDIS_TAPI_PROVIDER_SHUTDOWN	ms905013	match	
include/oak/Ntddndis.h	NDIS_TAPI_SET_DEV_CONFIG	ms905020	match	
include/oak/PCIReg.h	BUSDATA_PARMS	ms896150	match	
include/oak/Pkfuncs.h	PHYSICAL_BASIC_INFORMATION	ms919253	match	
include/oak/Pkfuncs.h	CacheInfo	aa450786	match	
include/oak/Rndis.h	RNDIS_DIAGNOSTIC_INFO	ms919870	match	
include/oak/Rndis.h	RNDIS_OOBD	ms919877	match	
include/oak/Rndis.h	RNDIS_PER_PACKET_INFO	ms919884	match	
include/oak/Rndis.h	REMOTE_NDIS_HALT_MSG	ms919807	no-print-on-page	
include/oak/Rndis.h	REMOTE_NDIS_INITIALIZE_MSG	ms919811	no-print-on-page	
include/oak/Rndis.h	REMOTE_NDIS_KEEPALIVE_CMPLT	ms919813	no-print-on-page	
include/oak/Rndis.h	REMOTE_NDIS_KEEPALIVE_MSG	ms919814	no-print-on-page	
include/oak/Rndis.h	REMOTE_NDIS_QUERY_CMPLT	ms919817	no-print-on-page	
include/oak/Rndis.h	REMOTE_NDIS_RESET_CMPLT	ms919820	no-print-on-page	
include/oak/Rndis.h	REMOTE_NDIS_RESET_MSG	ms919822	no-print-on-page	
include/oak/Rndis.h	REMOTE_NDIS_SET_CMPLT	ms919824	no-print-on-page	
include/oak/Tchddi.h	TPDC_CALIBRATION_POINT	aa448208	no-print-on-page	
include/oak/Tchddi.h	TPDC_SAMPLE_RATE	aa448210	no-print-on-page	
include/oak/Usbdi.h	USB_DRIVER_SETTINGS	ms923236	match	
include/oak/Wavedev.h	ACMDRV_MESSAGE_PARAMS	ms896092	match	
include/oak/Wavedev.h	MMDRV_MESSAGE_PARAMS		no-pageid	
