# header	name	page	status	detail
include/Snmp.h	SnmpUtilVarBindCpy	ms896051	annotated-deviation	ret: page='VOID' hdr='SNMPAPI'
include/Snmp.h	SnmpUtilVarBindFree	ms896052	match	
include/Snmp.h	SnmpUtilVarBindListCpy	ms896053	annotated-deviation	ret: page='VOID' hdr='SNMPAPI'
include/Snmp.h	SnmpUtilVarBindListFree	ms896054	match	
include/Snmpapi.h	SnmpUtilMemAlloc	ms896036	match	
include/Snmpexts.h	SnmpTfxOpen	ms896029	match	
include/Snmpexts.h	SnmpTfxQuery	ms896030	match	
include/Snmpexts.h	SnmpTfxClose	ms896028	match	
include/Splapi.h	SplAddUserDict	ms926842	match	
include/Splapi.h	SplCheck	ms926858	match	
include/Splapi.h	SplClrUserDict	ms926865	match	
include/Splapi.h	SplEnumUserDict	ms926873	match	
include/Splapi.h	SplInit	ms926880	match	
include/Splapi.h	SplLimitGet	ms926886	match	
include/Splapi.h	SplLimitSet	ms926893	match	
include/Splapi.h	SplOptionGet	ms926898	match	
include/Splapi.h	SplOptionSet	ms926904	match	
include/Splapi.h	SplQuit	ms926914	match	
include/Splapi.h	SplRemUserDict	ms926921	match	
include/Splapi.h	SplReplace	ms926925	match	
include/Splapi.h	SplSizeUserDict	ms926932	match	
include/Splapi.h	SplSuggest	ms907061	match	
include/Sspi.h	AcceptSecurityContext	ms937012	match	
include/Sspi.h	AcquireCredentialsHandle	ms937013	match	
include/Sspi.h	ApplyControlToken	ms937015	match	
include/Sspi.h	CompleteAuthToken	ms937725	match	
include/Sspi.h	DecryptMessage	ms938416	match	
include/Sspi.h	DeleteSecurityContext	ms906494	match	
include/Sspi.h	EncryptMessage	ms906502	match	
include/Sspi.h	EnumerateSecurityPackages	ms906509	match	
include/Sspi.h	FreeContextBuffer	ms906515	match	
include/Sspi.h	FreeCredentialsHandle	ms906519	match	
include/Sspi.h	InitSecurityInterface	ms926095	match	
include/Sspi.h	InitializeSecurityContext	ms926002	match	
include/Sspi.h	MakeSignature	ms926142	match	
include/Sspi.h	QueryContextAttributes	ms938456	match	
include/Sspi.h	QueryCredentialsAttributes	ms938459	match	
include/Sspi.h	QuerySecurityPackageInfo	ms938462	match	
include/Sspi.h	SealMessage	ms926485	argc-page-short	argc: page=3 hdr=4 (page print missing comma?)
include/Sspi.h	UnsealMessage	ms926486	match	
include/Sspi.h	VerifySignature	ms926455	match	
include/Startui.h	Startup_DlgProc		no-pageid	
include/Startui.h	Startup_WantStartupScreen	ee501481	match	
include/Startui.h	Startup_DestroyDialogCallback	ee503134	match	
include/Stlib.h	_swab	ms861247	match	
include/Storemgr.h	DeletePartition		no-pageid	
include/Storemgr.h	DismountPartition		no-pageid	
include/Storemgr.h	DismountStore		no-pageid	
include/Storemgr.h	FindClosePartition		no-pageid	
include/Storemgr.h	FindCloseStore		no-pageid	
include/Storemgr.h	FindFirstPartition		no-pageid	
include/Storemgr.h	FindFirstStore		no-pageid	
include/Storemgr.h	FindNextPartition		no-pageid	
include/Storemgr.h	FindNextStore		no-pageid	
include/Storemgr.h	FormatPartition		no-pageid	
include/Storemgr.h	FormatPartitionEx		no-pageid	
include/Storemgr.h	FormatStore		no-pageid	
include/Storemgr.h	GetPartitionInfo		no-pageid	
include/Storemgr.h	GetStoreInfo		no-pageid	
include/Storemgr.h	MountPartition		no-pageid	
include/Storemgr.h	OpenPartition		no-pageid	
include/Storemgr.h	OpenStore		no-pageid	
include/Storemgr.h	RenamePartition		no-pageid	
include/Storemgr.h	SetPartitionAttributes		no-pageid	
include/Strsafe.h	StringCbCat		no-pageid	
include/Strsafe.h	StringCbCatEx	ms860396	match	
include/Strsafe.h	StringCbCatN	ms860397	match	
include/Strsafe.h	StringCbCatNEx	ms860398	match	
include/Strsafe.h	StringCbCopy	ms860399	match	
include/Strsafe.h	StringCbCopyEx	ms860400	match	
include/Strsafe.h	StringCbCopyN	ms860401	match	
include/Strsafe.h	StringCbCopyNEx	ms860402	match	
include/Strsafe.h	StringCbGets	ms860403	match	
include/Strsafe.h	StringCbLength	ms860405	match	
include/Strsafe.h	StringCbPrintf	ms860406	match	
include/Strsafe.h	StringCbPrintfEx	ms860407	match	
include/Strsafe.h	StringCbVPrintf	ms860408	match	
include/Strsafe.h	StringCbVPrintfEx	ms860409	match	
include/Strsafe.h	StringCchCat	ms860410	match	
include/Strsafe.h	StringCchCatEx	ms860411	match	
include/Strsafe.h	StringCchCatN	ms860413	match	
include/Strsafe.h	StringCchCatNEx	ms860415	match	
include/Strsafe.h	StringCchCopy	ms860418	match	
include/Strsafe.h	StringCchCopyEx	ms860420	match	
include/Strsafe.h	StringCchCopyN	ms860422	match	
include/Strsafe.h	StringCchCopyNEx	ms860424	match	
include/Strsafe.h	StringCchGets	ms860427	match	
include/Strsafe.h	StringCchGetsEx	ms860429	match	
include/Strsafe.h	StringCchLength	ms860431	match	
include/Strsafe.h	StringCchPrintf	ms860433	match	
include/Strsafe.h	StringCchPrintfEx	ms860435	match	
include/Strsafe.h	StringCchVPrintf	ms860438	match	
include/Strsafe.h	StringCchVPrintfEx	ms860440	match	
include/Tapi.h	lineInitialize		no-pageid	
include/Tapi.h	lineInitializeEx	ms894369	no-print-on-page	
include/Tapi.h	lineShutdown	ms894370	no-print-on-page	
include/Tapi.h	lineNegotiateAPIVersion	ms894517	no-print-on-page	
include/Tapi.h	lineNegotiateExtVersion	ms894402	no-print-on-page	
include/Tapi.h	lineGetMessage	ms894404	no-print-on-page	
include/Tapi.h	lineSetCurrentLocation	ms894338	no-print-on-page	
include/Tapi.h	lineAddProvider	ms894481	no-print-on-page	
include/Tapi.h	lineGetProviderList	ms893340	no-print-on-page	
include/Tapi.h	lineOpen		no-pageid	
include/Tapi.h	lineClose	ms894420	no-print-on-page	
include/Tapi.h	lineGetDevCaps	ms894118	no-print-on-page	
include/Tapi.h	lineGetLineDevStatus	ms894165	no-print-on-page	
include/Tapi.h	lineGetAddressCaps	ms894336	no-print-on-page	
include/Tapi.h	lineGetAddressStatus	ms894158	no-print-on-page	
include/Tapi.h	lineGetAddressID	ms894160	no-print-on-page	
include/Tapi.h	lineGetID	ms894159	no-print-on-page	
include/Tapi.h	lineGetIcon	ms894331	no-print-on-page	
include/Tapi.h	lineGetStatusMessages	ms894313	no-print-on-page	
include/Tapi.h	lineSetStatusMessages	ms894356	no-print-on-page	
include/Tapi.h	lineGetNewCalls	ms894500	no-print-on-page	
include/Tapi.h	lineGetNumRings	ms894341	no-print-on-page	
include/Tapi.h	lineSetNumRings	ms894350	no-print-on-page	
include/Tapi.h	lineMakeCall		no-pageid	
include/Tapi.h	lineAnswer	ms894387	no-print-on-page	
include/Tapi.h	lineAccept	ms893395	no-print-on-page	
include/Tapi.h	lineDeallocateCall	ms893325	no-print-on-page	
include/Tapi.h	lineDrop	ms894128	no-print-on-page	
include/Tapi.h	lineDial	ms894142	no-print-on-page	
include/Tapi.h	lineHold	ms894137	no-print-on-page	
include/Tapi.h	lineUnhold	ms894368	no-print-on-page	
include/Tapi.h	lineSwapHold	ms894557	no-print-on-page	
include/Tapi.h	linePickup	ms894522	no-print-on-page	
include/Tapi.h	lineRedirect	ms894423	no-print-on-page	
include/Tapi.h	lineForward	ms894435	no-print-on-page	
include/Tapi.h	lineHandoff	ms894147	no-print-on-page	
include/Tapi.h	lineGetCallInfo		no-pageid	
include/Tapi.h	lineGetCallStatus	ms894162	no-print-on-page	
include/Tapi.h	lineGetConfRelatedCalls	ms894163	no-print-on-page	
include/Tapi.h	lineSetCallParams	ms894164	no-print-on-page	
include/Tapi.h	lineSetCallPrivilege	ms894473	no-print-on-page	
include/Tapi.h	lineSetMediaMode	ms894475	no-print-on-page	
include/Tapi.h	lineSetTerminal	ms894491	no-print-on-page	
include/Tapi.h	lineMonitorDigits	ms894505	no-print-on-page	
include/Tapi.h	lineMonitorMedia	ms894391	no-print-on-page	
include/Tapi.h	lineGenerateDigits	ms894395	no-print-on-page	
include/Tapi.h	lineGenerateTone	ms894152	no-print-on-page	
include/Tapi.h	lineSendUserUserInfo	ms894156	no-print-on-page	
include/Tapi.h	lineReleaseUserUserInfo	ms894466	no-print-on-page	
include/Tapi.h	lineDevSpecific	ms894438	no-print-on-page	
include/Tapi.h	lineAddToConference		no-pageid	
include/Tapi.h	lineRemoveFromConference	ms893390	no-print-on-page	
include/Tapi.h	lineSetupConference	ms894452	no-print-on-page	
include/Tapi.h	linePrepareAddToConference	ms894512	no-print-on-page	
include/Tapi.h	lineSetupTransfer	ms894429	no-print-on-page	
include/Tapi.h	lineCompleteTransfer	ms894514	no-print-on-page	
include/Tapi.h	lineBlindTransfer	ms894122	no-print-on-page	
include/Tapi.h	lineGetDevConfig		no-pageid	
include/Tapi.h	lineSetDevConfig	ms894177	no-print-on-page	
include/Tapi.h	lineConfigDialogEdit	ms894488	no-print-on-page	
include/Tapi.h	lineGetTranslateCaps	ms894123	no-print-on-page	
include/Tapi.h	lineTranslateAddress	ms894361	no-print-on-page	
include/Tapi.h	lineTranslateDialog	ms894539	no-print-on-page	
include/Tapi.h	lineSetTollList	ms894543	no-print-on-page	
include/Tapi.h	lineGetAppPriority	ms894509	no-print-on-page	
include/Tapi.h	lineSetAppPriority	ms894161	no-print-on-page	
include/Tapi.h	phoneInitializeEx		no-pageid	
include/Tapi.h	phoneShutdown	ms895937	no-print-on-page	
include/Tapi.h	phoneOpen	ms896208	no-print-on-page	
include/Tapi.h	phoneClose	ms895944	no-print-on-page	
include/Tapi.h	phoneNegotiateAPIVersion	ms895912	no-print-on-page	
include/Tapi.h	phoneNegotiateExtVersion	ms895942	no-print-on-page	
include/Tapi.h	phoneGetMessage	ms895943	no-print-on-page	
include/Tapi.h	phoneGetDevCaps	ms895930	no-print-on-page	
include/Tapi.h	phoneGetStatus	ms895925	no-print-on-page	
include/Tapi.h	phoneGetGain	ms895932	no-print-on-page	
include/Tapi.h	phoneSetGain	ms895926	no-print-on-page	
include/Tapi.h	phoneGetVolume	ms896179	no-print-on-page	
include/Tapi.h	phoneSetVolume	ms895934	no-print-on-page	
include/Tapi.h	phoneGetHookSwitch	ms896201	no-print-on-page	
include/Tapi.h	phoneSetHookSwitch	ms895927	no-print-on-page	
include/Tapi.h	phoneGetRing	ms896185	no-print-on-page	
include/Tapi.h	phoneSetRing	ms895931	no-print-on-page	
include/Tapi.h	phoneGetStatusMessages	ms896190	no-print-on-page	
include/Tapi.h	phoneSetStatusMessages	ms895933	no-print-on-page	
include/Tapi.h	phoneGetIcon	ms896197	no-print-on-page	
include/Tapi.h	phoneGetID	ms895928	no-print-on-page	
include/Tapi.h	phoneConfigDialog	ms895929	no-print-on-page	
include/Tapi.h	phoneDevSpecific	ms895915	no-print-on-page	
include/Tapi.h	phoneCallbackFunc	ee496217	match	
include/Tapi.h	lineCallbackFunc	ee497464	match	
include/Tapicomn.h	TSPI_lineAccept		no-pageid	
include/Tapicomn.h	TSPI_lineAddToConference		no-pageid	
include/Tapicomn.h	TSPI_lineAnswer		no-pageid	
include/Tapicomn.h	TSPI_lineBlindTransfer		no-pageid	
include/Tapicomn.h	TSPI_lineClose		no-pageid	
include/Tapicomn.h	TSPI_lineCloseCall		no-pageid	
include/Tapicomn.h	TSPI_lineCompleteTransfer		no-pageid	
include/Tapicomn.h	TSPI_lineConfigDialogEdit		no-pageid	
include/Tapicomn.h	TSPI_lineDevSpecific		no-pageid	
include/Tapicomn.h	TSPI_lineDial		no-pageid	
include/Tapicomn.h	TSPI_lineDrop		no-pageid	
include/Tapicomn.h	TSPI_lineForward	aa451032	no-print-on-page	
include/Tapicomn.h	TSPI_lineGenerateDigits	aa451032	no-print-on-page	
include/Tapicomn.h	TSPI_lineGenerateTone	aa451032	no-print-on-page	
include/Tapicomn.h	TSPI_lineGetAddressCaps		no-pageid	
include/Tapicomn.h	TSPI_lineGetAddressID		no-pageid	
include/Tapicomn.h	TSPI_lineGetAddressStatus		no-pageid	
include/Tapicomn.h	TSPI_lineGetCallAddressID		no-pageid	
include/Tapicomn.h	TSPI_lineGetCallInfo		no-pageid	
include/Tapicomn.h	TSPI_lineGetCallStatus		no-pageid	
include/Tapicomn.h	TSPI_lineGetDevCaps		no-pageid	
include/Tapicomn.h	TSPI_lineGetDevConfig		no-pageid	
include/Tapicomn.h	TSPI_lineGetExtensionID		no-pageid	
include/Tapicomn.h	TSPI_lineGetIcon		no-pageid	
include/Tapicomn.h	TSPI_lineGetID		no-pageid	
include/Tapicomn.h	TSPI_lineGetLineDevStatus		no-pageid	
include/Tapicomn.h	TSPI_lineGetNumAddressIDs		no-pageid	
include/Tapicomn.h	TSPI_lineHold		no-pageid	
include/Tapicomn.h	TSPI_lineMakeCall		no-pageid	
include/Tapicomn.h	TSPI_lineMonitorDigits		no-pageid	
include/Tapicomn.h	TSPI_lineMonitorMedia		no-pageid	
include/Tapicomn.h	TSPI_lineNegotiateExtVersion		no-pageid	
include/Tapicomn.h	TSPI_lineNegotiateTSPIVersion		no-pageid	
include/Tapicomn.h	TSPI_lineOpen		no-pageid	
include/Tapicomn.h	TSPI_linePickup		no-pageid	
include/Tapicomn.h	TSPI_linePrepareAddToConference		no-pageid	
include/Tapicomn.h	TSPI_lineRedirect		no-pageid	
include/Tapicomn.h	TSPI_lineReleaseUserUserInfo		no-pageid	
include/Tapicomn.h	TSPI_lineRemoveFromConference		no-pageid	
include/Tapicomn.h	TSPI_lineSendUserUserInfo		no-pageid	
include/Tapicomn.h	TSPI_lineSetCallParams		no-pageid	
include/Tapicomn.h	TSPI_lineSetDefaultMediaDetection		no-pageid	
include/Tapicomn.h	TSPI_lineSetDevConfig		no-pageid	
include/Tapicomn.h	TSPI_lineSetMediaMode		no-pageid	
include/Tapicomn.h	TSPI_lineSetStatusMessages		no-pageid	
include/Tapicomn.h	TSPI_lineSetTerminal		no-pageid	
include/Tapicomn.h	TSPI_lineSetupConference		no-pageid	
include/Tapicomn.h	TSPI_lineSetupTransfer		no-pageid	
include/Tapicomn.h	TSPI_lineSwapHold		no-pageid	
include/Tapicomn.h	TSPI_lineUnhold		no-pageid	
include/Tapicomn.h	TSPI_phoneClose		no-pageid	
include/Tapicomn.h	TSPI_phoneConfigDialog		no-pageid	
include/Tapicomn.h	TSPI_phoneDevSpecific		no-pageid	
include/Tapicomn.h	TSPI_phoneGetDevCaps		no-pageid	
include/Tapicomn.h	TSPI_phoneGetExtensionID		no-pageid	
include/Tapicomn.h	TSPI_phoneGetGain		no-pageid	
include/Tapicomn.h	TSPI_phoneGetHookSwitch		no-pageid	
include/Tapicomn.h	TSPI_phoneGetIcon		no-pageid	
include/Tapicomn.h	TSPI_phoneGetID		no-pageid	
include/Tapicomn.h	TSPI_phoneGetRing		no-pageid	
include/Tapicomn.h	TSPI_phoneGetStatus		no-pageid	
include/Tapicomn.h	TSPI_phoneGetVolume		no-pageid	
include/Tapicomn.h	TSPI_phoneNegotiateExtVersion		no-pageid	
include/Tapicomn.h	TSPI_phoneNegotiateTSPIVersion		no-pageid	
include/Tapicomn.h	TSPI_phoneOpen		no-pageid	
include/Tapicomn.h	TSPI_phoneSelectExtVersion		no-pageid	
include/Tapicomn.h	TSPI_phoneSetGain		no-pageid	
include/Tapicomn.h	TSPI_phoneSetHookSwitch		no-pageid	
include/Tapicomn.h	TSPI_phoneSetRing		no-pageid	
include/Tapicomn.h	TSPI_phoneSetStatusMessages		no-pageid	
include/Tapicomn.h	TSPI_phoneSetVolume		no-pageid	
include/Tapicomn.h	TSPI_providerCreateLineDevice		no-pageid	
include/Tapicomn.h	TSPI_providerCreatePhoneDevice		no-pageid	
include/Tapicomn.h	TSPI_providerEnumDevices		no-pageid	
include/Tapicomn.h	TSPI_providerInit		no-pageid	
include/Tapicomn.h	TSPI_providerInstall		no-pageid	
include/Tapicomn.h	TSPI_providerRemove		no-pageid	
include/Tapicomn.h	TSPI_providerRemoveDevice		no-pageid	
include/Tapicomn.h	TSPI_providerShutdown		no-pageid	
include/TileProxy.h	TPGetViewVisBounds	ee487455	match	
include/TileProxy.h	TPChangeZoomScale	ee487466	match	
include/TileProxy.h	TPRedraw	ee487469	match	
include/TileProxy.h	TPWindowToPage	ee487471	match	
include/TileProxy.h	TPGetViewPosition	ee487483	match	
include/TileProxy.h	TPChangeZoom	ee487486	match	
include/TileProxy.h	TPGetViewDocSize	ee487487	match	
include/TileProxy.h	TPGetWaitTimeout	ee487507	match	
include/TileProxy.h	TPGetHostWindow	ee487508	match	
include/TileProxy.h	TPChangePos	ee487553	match	
include/TileProxy.h	TPForwardWindowInput	ee487559	match	
include/TileProxy.h	TPSetView	ee487571	match	
include/TileProxy.h	TPShowTileWindow	ee487584	match	
include/TileProxy.h	TPGetWaitEvent	ee487611	match	
include/TileProxy.h	TPGetIsChanging	ee487617	match	
include/TileProxy.h	TPSetHtmlWindow	ee487648	match	
include/TileProxy.h	TPSetPageChanged	ee487667	match	
include/TileProxy.h	ReleaseTileProxy	ee487669	match	
include/TileProxy.h	TPSetViewPosition	ee487791	match	
include/TileProxy.h	TPUpdate	ee487837	match	
include/TileProxy.h	TPGetViewScale	ee487843	match	
include/Tlhelp32.h	CreateToolhelp32Snapshot	ms885189	match	
include/Tlhelp32.h	CloseToolhelp32Snapshot	ms885169	match	
include/Tlhelp32.h	Process32First	ms886772	match	
include/Tlhelp32.h	Process32Next	ms886772	no-print-on-page	
include/Tlhelp32.h	Thread32First	aa450934	match	
include/Tlhelp32.h	Thread32Next	aa450934	no-print-on-page	
include/Tlhelp32.h	Module32First	ms886754	match	
include/Tlhelp32.h	Module32Next	ms886754	no-print-on-page	
include/Tlhelp32.h	Heap32ListFirst	ms885651	match	
include/Tlhelp32.h	Heap32ListNext	ms885651	no-print-on-page	
include/Tlhelp32.h	Heap32First	ms885650	match	
include/Tlhelp32.h	Heap32Next	ms885650	no-print-on-page	
include/Tlhelp32.h	Toolhelp32ReadProcessMemory	aa450953	match	
include/Upnpdevapi.h	UpnpAddDevice	aa451138	match	
include/Upnpdevapi.h	UpnpPublishDevice	aa451149	match	
include/Upnpdevapi.h	UpnpUnpublishDevice	ms898561	match	
include/Upnpdevapi.h	UpnpRemoveDevice	aa451150	match	
include/Upnpdevapi.h	UpnpGetSCPDPath	aa451145	match	
include/Upnpdevapi.h	UpnpGetUDN	aa451146	match	
include/Upnpdevapi.h	UpnpSetControlResponse	ms898523	no-print-on-page	
include/Upnpdevapi.h	UpnpSetErrorResponse	ms898523	no-print-on-page	
include/Upnpdevapi.h	UpnpSetRawControlResponse	ms898523	no-print-on-page	
include/Upnpdevapi.h	UpnpSubmitPropertyEvent	ms898553	match	
include/Urlmon.h	CoGetClassObjectFromURL	aa452108	match	
include/Urlmon.h	CoInternetCombineUrl	aa452109	match	
include/Urlmon.h	CoInternetGetProtocolFlags	aa452110	match	
include/Urlmon.h	CoInternetGetSecurityUrl	aa452113	no-print-on-page	
include/Urlmon.h	CoInternetGetSession	aa452114	match	
include/Urlmon.h	CoInternetParseUrl	aa452117	match	
include/Urlmon.h	CoInternetQueryInfo	aa452118	no-print-on-page	
include/Urlmon.h	CopyBindInfo	aa452131	match	
include/Urlmon.h	CopyStgMedium	aa452132	no-print-on-page	
include/Urlmon.h	CreateAsyncBindCtx	aa452136	no-print-on-page	
include/Urlmon.h	CreateAsyncBindCtxEx	aa452138	no-print-on-page	
include/Urlmon.h	CreateFormatEnumerator	aa452140	no-print-on-page	
include/Urlmon.h	CreateURLMoniker	aa452144	no-print-on-page	
include/Urlmon.h	CreateURLMonikerEx	aa452146	no-print-on-page	
include/Urlmon.h	FindMediaType	aa452199	no-print-on-page	
include/Urlmon.h	FindMediaTypeClass	aa452201	no-print-on-page	
include/Urlmon.h	FindMimeFromData	aa452204	no-print-on-page	
include/Urlmon.h	GetClassFileOrMime	ms906288	no-print-on-page	
include/Urlmon.h	IsAsyncMoniker	ms918804	match	
include/Urlmon.h	IsLoggingEnabledW	ms918808	match	
include/Urlmon.h	IsValidURL	ms918810	match	
include/Urlmon.h	MkParseDisplayNameEx	ms918822	match	
include/Urlmon.h	ObtainUserAgentString	ms918829	match	
include/Urlmon.h	RegisterBindStatusCallback	ms918844	no-print-on-page	
include/Urlmon.h	RegisterFormatEnumerator	ms918845	no-print-on-page	
include/Urlmon.h	RegisterMediaTypeClass	ms918846	match	
include/Urlmon.h	RegisterMediaTypes	ms918847	match	
include/Urlmon.h	ReleaseBindInfo	ms918848	match	
include/Urlmon.h	RevokeBindStatusCallback	ms918850	match	
include/Urlmon.h	RevokeFormatEnumerator	ms918851	match	
include/Urlmon.h	URLDownloadToCacheFileW	ms918865	match	
include/Urlmon.h	URLDownloadToFileW	ms918866	match	
include/Urlmon.h	URLOpenBlockingStream	ms918871	match	
include/Urlmon.h	URLOpenPullStream	ms918872	match	
include/Urlmon.h	URLOpenStream	ms918873	match	
include/Urlmon.h	UrlMkGetSessionOption	ms918868	match	
include/Urlmon.h	UrlMkSetSessionOption	ms918869	match	
include/Urlmon.h	WriteHitLogging	ms918878	no-print-on-page	
include/Urlmonui.h	IsDialogBoxHandled	ms918806	match	
include/Usp10.h	ScriptApplyDigitSubstitution	ms906233	match-const-diff	
include/Usp10.h	ScriptApplyLogicalWidth	ms906234	match-const-diff	
include/Usp10.h	ScriptBreak	ms906235	match-const-diff	
include/Usp10.h	ScriptCPtoX	ms906237	match-const-diff	
include/Usp10.h	ScriptCacheGetHeight	ms906236	match	
include/Usp10.h	ScriptFreeCache	ms906238	match	
include/Usp10.h	ScriptGetCMap	ms906239	match-const-diff	
include/Usp10.h	ScriptGetFontProperties	ms906240	match	
include/Usp10.h	ScriptGetGlyphABCWidth	ms906241	match	
include/Usp10.h	ScriptGetLogicalWidths	ms906242	match-const-diff	
include/Usp10.h	ScriptGetProperties	ms906243	match-const-diff	
include/Usp10.h	ScriptIsComplex	ms906244	match-const-diff	
include/Usp10.h	ScriptItemize	ms906245	match-const-diff	
include/Usp10.h	ScriptJustify	ms906246	match-const-diff	
include/Usp10.h	ScriptLayout	ms906247	match-const-diff	
include/Usp10.h	ScriptPlace	ms906248	match-const-diff	
include/Usp10.h	ScriptRecordDigitSubstitution	ms906249	match	
include/Usp10.h	ScriptShape	ms906250	match-const-diff	
include/Usp10.h	ScriptStringAnalyse	ms906251	match-const-diff	
include/Usp10.h	ScriptStringCPtoX	ms906252	match	
include/Usp10.h	ScriptStringFree	ms906253	match	
include/Usp10.h	ScriptStringGetLogicalWidths	ms906254	match	
include/Usp10.h	ScriptStringGetOrder	ms906255	match	
include/Usp10.h	ScriptStringOut	ms906256	match-const-diff	
include/Usp10.h	ScriptStringValidate	ms906257	match	
include/Usp10.h	ScriptStringXtoCP	ms906258	match	
include/Usp10.h	ScriptString_pLogAttr	ms906260	match	
include/Usp10.h	ScriptString_pSize	ms906261	match	
include/Usp10.h	ScriptString_pcOutChars	ms906259	match	
include/Usp10.h	ScriptTextOut	ms906262	match-const-diff	
include/Usp10.h	ScriptXtoCP	ms906263	match-const-diff	
include/Uxtheme.h	IsAppThemed	ms918803	match	
include/Voiplap.h	AttemptConnection	ms909303	match	
include/Voiplap.h	GetPCSyncName	ms909307	match	
include/Voiplap.h	SetPCSyncName	ms912594	match	
include/WMDRM10ND.h	DRM_ND_DeregisterFromService	aa456346	match	
include/WMDRM10ND.h	DRM_ND_Init	aa456348	match	
include/WMDRM10ND.h	DRM_ND_RegisterWithService	aa456349	match	
include/Webproxy.h	ProxyInitializeFilter	ms896343	match	
include/Webproxy.h	ProxyUninitializeFilter		no-pageid	
include/Webproxy.h	ProxyNotifyAddrChange		no-pageid	
include/Webproxy.h	ProxySignalFilter		no-pageid	
include/Winbase.h	TerminateProcess	aa450927	no-print-on-page	
include/Winbase.h	ExitThread	ms885219	no-print-on-page	
include/Winbase.h	TerminateThread	aa450930	match	
include/Winbase.h	GetModuleHandleW	ms885630	match	
include/Winbase.h	GetModuleFileNameW	ms885629	no-print-on-page	
include/Winbase.h	GetCommandLineW	ms885605	match	
include/Winbase.h	GetProcAddressW	ms885634	no-print-on-page	
include/Winbase.h	LocalAlloc	ms886742	no-print-on-page	
include/Winbase.h	LocalFree	ms886741	no-print-on-page	
include/Winbase.h	GetLastError	ms885627	no-print-on-page	
include/Winbase.h	CreateThread	ms885186	no-print-on-page	
include/Winbase.h	CreateProcessW		no-pageid	
include/Winbase.h	LoadLibraryW	ms886736	no-print-on-page	
include/Winbase.h	FreeLibrary	ms885601	no-print-on-page	
include/Winbase.h	CloseHandle	aa517300	no-print-on-page	
include/Winbase.h	OpenProcess	ms886766	match	
include/Winbase.h	GetExitCodeProcess	ms885622	match	
include/Winbase.h	SetLastError	ms886817	no-print-on-page	
include/Winbase.h	SuspendThread	aa450913	no-print-on-page	
include/Winbase.h	ResumeThread	ms886801	no-print-on-page	
include/Winbase.h	GetExitCodeThread	ms885623	no-print-on-page	
include/Winbase.h	Sleep	aa450900	no-print-on-page	
include/Winbase.h	GetThreadPriority	ms885643	no-print-on-page	
include/Winbase.h	SetThreadPriority	aa450891	no-print-on-page	
include/Winbase.h	TlsAlloc	aa450945	match	
include/Winbase.h	TlsFree	aa450947	no-print-on-page	
include/Winbase.h	TlsSetValue	aa450951	no-print-on-page	
include/Winbase.h	TlsGetValue	aa450949	no-print-on-page	
include/Winbase.h	LoadLibraryExW	ms886737	match	
include/Winbase.h	CreateFileW	aa517318	no-print-on-page	
include/Winbase.h	DeleteFileW	ms889001	no-print-on-page	
include/Winbase.h	GetFileAttributesW	ms890895	no-print-on-page	
include/Winbase.h	FindFirstFileW	ms889678	no-print-on-page	
include/Winbase.h	FindNextFileW	ms889873	no-print-on-page	
include/Winbase.h	FindClose	ms889619	no-print-on-page	
include/Winbase.h	ReadFile	ms891445	no-print-on-page	
include/Winbase.h	WriteFile	ms892380	no-print-on-page	
include/Winbase.h	GetFileSize	ms890939	no-print-on-page	
include/Winbase.h	SetFilePointer	ms891933	no-print-on-page	
include/Winbase.h	SetEndOfFile	ms891916	no-print-on-page	
include/Winbase.h	FlushFileBuffers	ms890238	match	
include/Winbase.h	MoveFileW	ms891388	no-print-on-page	
include/Winbase.h	CopyFileW	aa517309	no-print-on-page	
include/Winbase.h	CopyFileExW	aa517311	no-print-on-page	
include/Winbase.h	CreateDirectoryW	aa517316	no-print-on-page	
include/Winbase.h	RemoveDirectoryW	ms891470	no-print-on-page	
include/Winbase.h	SetFileAttributesW	ms891925	no-print-on-page	
include/Winbase.h	CreateEventW	ms885177	no-print-on-page	
include/Winbase.h	OpenEventW	ms886764	no-print-on-page	
include/Winbase.h	SetEvent	ms886810	no-print-on-page	
include/Winbase.h	ResetEvent	ms886800	no-print-on-page	
include/Winbase.h	PulseEvent	ms886784	no-print-on-page	
include/Winbase.h	CreateMutexW	ms885181	match	
include/Winbase.h	ReleaseSemaphore	ms886798	match	
include/Winbase.h	DuplicateHandle	ms885208	match	
include/Winbase.h	WaitForSingleObject	aa450988	no-print-on-page	
include/Winbase.h	TryEnterCriticalSection	aa450959	match	
include/Winbase.h	InterlockedExchange	ms885670	no-print-on-page	
include/Winbase.h	InterlockedIncrement	ms885673	no-print-on-page	
include/Winbase.h	InterlockedDecrement	ms885669	no-print-on-page	
include/Winbase.h	InterlockedExchangeAdd	ms885671	match	
include/Winbase.h	InterlockedCompareExchange	ms885667	match	
include/Winbase.h	InterlockedTestExchange	ms885674	no-print-on-page	
include/Winbase.h	InterlockedExchangePointer	ms885672	match	
include/Winbase.h	InterlockedCompareExchangePointer	ms885668	match	
include/Winbase.h	GetProcessHeap	ms885635	match	
include/Winbase.h	HeapCreate	ms885656	no-print-on-page	
include/Winbase.h	HeapDestroy	ms885657	no-print-on-page	
include/Winbase.h	HeapAlloc	ms885654	match	
include/Winbase.h	HeapFree	ms885659	no-print-on-page	
